REGION,FUEL,TIMESLICE,YEAR,VALUE
GLOBAL,ELCNLDXX02,S4D1,2035,0.12
GLOBAL,ELCNLDXX02,S4D1,2036,0.12
GLOBAL,ELCNLDXX02,S4D1,2037,0.12
GLOBAL,ELCNLDXX02,S4D1,2038,0.12
GLOBAL,ELCNLDXX02,S4D1,2039,0.12
GLOBAL,ELCNLDXX02,S4D1,2040,0.12
GLOBAL,ELCNLDXX02,S4D1,2041,0.12
GLOBAL,ELCNLDXX02,S4D1,2042,0.12
GLOBAL,ELCNLDXX02,S4D1,2043,0.12
GLOBAL,ELCNLDXX02,S4D1,2044,0.12
GLOBAL,ELCNLDXX02,S4D1,2045,0.12
GLOBAL,ELCNLDXX02,S4D1,2046,0.12
GLOBAL,ELCNLDXX02,S4D1,2047,0.12
GLOBAL,ELCNLDXX02,S4D1,2048,0.12
GLOBAL,ELCNLDXX02,S4D1,2049,0.12
GLOBAL,ELCNLDXX02,S4D1,2050,0.12
GLOBAL,ELCPRTXX02,S4D1,2015,0.11
GLOBAL,ELCPRTXX02,S4D1,2016,0.11
GLOBAL,ELCPRTXX02,S4D1,2017,0.11
GLOBAL,ELCPRTXX02,S4D1,2018,0.11
GLOBAL,ELCPRTXX02,S4D1,2019,0.11
GLOBAL,ELCPRTXX02,S4D1,2020,0.11
GLOBAL,ELCPRTXX02,S4D1,2021,0.11
GLOBAL,ELCPRTXX02,S4D1,2022,0.11
GLOBAL,ELCPRTXX02,S4D1,2023,0.11
GLOBAL,ELCPRTXX02,S4D1,2024,0.11
GLOBAL,ELCPRTXX02,S4D1,2025,0.11
GLOBAL,ELCPRTXX02,S4D1,2026,0.11
GLOBAL,ELCPRTXX02,S4D1,2027,0.11
GLOBAL,ELCPRTXX02,S4D1,2028,0.11
GLOBAL,ELCPRTXX02,S4D1,2029,0.11
GLOBAL,ELCPRTXX02,S4D1,2030,0.11
GLOBAL,ELCPRTXX02,S4D1,2031,0.11
GLOBAL,ELCPRTXX02,S4D1,2032,0.11
GLOBAL,ELCPRTXX02,S4D1,2033,0.11
GLOBAL,ELCPRTXX02,S4D1,2034,0.11
GLOBAL,ELCPRTXX02,S4D1,2035,0.11
GLOBAL,ELCPRTXX02,S4D1,2036,0.11
GLOBAL,ELCPRTXX02,S4D1,2037,0.11
GLOBAL,ELCPRTXX02,S4D1,2038,0.11
GLOBAL,ELCPRTXX02,S4D1,2039,0.11
GLOBAL,ELCPRTXX02,S4D1,2040,0.11
GLOBAL,ELCPRTXX02,S4D1,2041,0.11
GLOBAL,ELCPRTXX02,S4D1,2042,0.11
GLOBAL,ELCPRTXX02,S4D1,2043,0.11
GLOBAL,ELCPRTXX02,S4D1,2044,0.11
GLOBAL,ELCPRTXX02,S4D1,2045,0.11
GLOBAL,ELCPRTXX02,S4D1,2046,0.11
GLOBAL,ELCPRTXX02,S4D1,2047,0.11
GLOBAL,ELCPRTXX02,S4D1,2048,0.11
GLOBAL,ELCPRTXX02,S4D1,2049,0.11
GLOBAL,ELCPRTXX02,S4D1,2050,0.11
GLOBAL,ELCAUTXX02,S4D2,2015,0.13
GLOBAL,ELCAUTXX02,S4D2,2016,0.13
GLOBAL,ELCAUTXX02,S4D2,2017,0.13
GLOBAL,ELCAUTXX02,S4D2,2018,0.13
GLOBAL,ELCAUTXX02,S4D2,2019,0.13
GLOBAL,ELCAUTXX02,S4D2,2020,0.13
GLOBAL,ELCAUTXX02,S4D2,2021,0.13
GLOBAL,ELCAUTXX02,S4D2,2022,0.13
GLOBAL,ELCAUTXX02,S4D2,2023,0.13
GLOBAL,ELCAUTXX02,S4D2,2024,0.13
GLOBAL,ELCAUTXX02,S4D2,2025,0.13
GLOBAL,ELCAUTXX02,S4D2,2026,0.13
GLOBAL,ELCAUTXX02,S4D2,2027,0.13
GLOBAL,ELCAUTXX02,S4D2,2028,0.13
GLOBAL,ELCAUTXX02,S4D2,2029,0.13
GLOBAL,ELCAUTXX02,S4D2,2030,0.13
GLOBAL,ELCAUTXX02,S4D2,2031,0.13
GLOBAL,ELCAUTXX02,S4D2,2032,0.13
GLOBAL,ELCAUTXX02,S4D2,2033,0.13
GLOBAL,ELCAUTXX02,S4D2,2034,0.13
GLOBAL,ELCAUTXX02,S4D2,2035,0.13
GLOBAL,ELCAUTXX02,S4D2,2036,0.13
GLOBAL,ELCAUTXX02,S4D2,2037,0.13
GLOBAL,ELCAUTXX02,S4D2,2038,0.13
GLOBAL,ELCAUTXX02,S4D2,2039,0.13
GLOBAL,ELCAUTXX02,S4D2,2040,0.13
GLOBAL,ELCAUTXX02,S4D2,2041,0.13
GLOBAL,ELCAUTXX02,S4D2,2042,0.13
GLOBAL,ELCAUTXX02,S4D2,2043,0.13
GLOBAL,ELCAUTXX02,S4D2,2044,0.13
GLOBAL,ELCAUTXX02,S4D2,2045,0.13
GLOBAL,ELCAUTXX02,S4D2,2046,0.13
GLOBAL,ELCAUTXX02,S4D2,2047,0.13
GLOBAL,ELCAUTXX02,S4D2,2048,0.13
GLOBAL,ELCAUTXX02,S4D2,2049,0.13
GLOBAL,ELCAUTXX02,S4D2,2050,0.13
GLOBAL,ELCBELXX02,S4D2,2015,0.13
GLOBAL,ELCBELXX02,S4D2,2016,0.13
GLOBAL,ELCBELXX02,S4D2,2017,0.13
GLOBAL,ELCBELXX02,S4D2,2018,0.13
GLOBAL,ELCBELXX02,S4D2,2019,0.13
GLOBAL,ELCBELXX02,S4D2,2020,0.13
GLOBAL,ELCBELXX02,S4D2,2021,0.13
GLOBAL,ELCBELXX02,S4D2,2022,0.13
GLOBAL,ELCBELXX02,S4D2,2023,0.13
GLOBAL,ELCBELXX02,S4D2,2024,0.13
GLOBAL,ELCBELXX02,S4D2,2025,0.13
GLOBAL,ELCBELXX02,S4D2,2026,0.13
GLOBAL,ELCBELXX02,S4D2,2027,0.13
GLOBAL,ELCBELXX02,S4D2,2028,0.13
GLOBAL,ELCBELXX02,S4D2,2029,0.13
GLOBAL,ELCBELXX02,S4D2,2030,0.13
GLOBAL,ELCBELXX02,S4D2,2031,0.13
GLOBAL,ELCBELXX02,S4D2,2032,0.13
GLOBAL,ELCBELXX02,S4D2,2033,0.13
GLOBAL,ELCBELXX02,S4D2,2034,0.13
GLOBAL,ELCBELXX02,S4D2,2035,0.13
GLOBAL,ELCBELXX02,S4D2,2036,0.13
GLOBAL,ELCBELXX02,S4D2,2037,0.13
GLOBAL,ELCBELXX02,S4D2,2038,0.13
GLOBAL,ELCBELXX02,S4D2,2039,0.13
GLOBAL,ELCBELXX02,S4D2,2040,0.13
GLOBAL,ELCBELXX02,S4D2,2041,0.13
GLOBAL,ELCBELXX02,S4D2,2042,0.13
GLOBAL,ELCBELXX02,S4D2,2043,0.13
GLOBAL,ELCBELXX02,S4D2,2044,0.13
GLOBAL,ELCBELXX02,S4D2,2045,0.13
GLOBAL,ELCBELXX02,S4D2,2046,0.13
GLOBAL,ELCBELXX02,S4D2,2047,0.13
GLOBAL,ELCBELXX02,S4D2,2048,0.13
GLOBAL,ELCBELXX02,S4D2,2049,0.13
GLOBAL,ELCBELXX02,S4D2,2050,0.13
GLOBAL,ELCCHEXX02,S4D2,2015,0.13
GLOBAL,ELCCHEXX02,S4D2,2016,0.13
GLOBAL,ELCCHEXX02,S4D2,2017,0.13
GLOBAL,ELCCHEXX02,S4D2,2018,0.13
GLOBAL,ELCCHEXX02,S4D2,2019,0.13
GLOBAL,ELCCHEXX02,S4D2,2020,0.13
GLOBAL,ELCCHEXX02,S4D2,2021,0.13
GLOBAL,ELCCHEXX02,S4D2,2022,0.13
GLOBAL,ELCCHEXX02,S4D2,2023,0.13
GLOBAL,ELCCHEXX02,S4D2,2024,0.13
GLOBAL,ELCCHEXX02,S4D2,2025,0.13
GLOBAL,ELCCHEXX02,S4D2,2026,0.13
GLOBAL,ELCCHEXX02,S4D2,2027,0.13
GLOBAL,ELCCHEXX02,S4D2,2028,0.13
GLOBAL,ELCCHEXX02,S4D2,2029,0.13
GLOBAL,ELCCHEXX02,S4D2,2030,0.13
GLOBAL,ELCCHEXX02,S4D2,2031,0.13
GLOBAL,ELCCHEXX02,S4D2,2032,0.13
GLOBAL,ELCCHEXX02,S4D2,2033,0.13
GLOBAL,ELCCHEXX02,S4D2,2034,0.13
GLOBAL,ELCCHEXX02,S4D2,2035,0.13
GLOBAL,ELCCHEXX02,S4D2,2036,0.13
GLOBAL,ELCCHEXX02,S4D2,2037,0.13
GLOBAL,ELCCHEXX02,S4D2,2038,0.13
GLOBAL,ELCCHEXX02,S4D2,2039,0.13
GLOBAL,ELCCHEXX02,S4D2,2040,0.13
GLOBAL,ELCCHEXX02,S4D2,2041,0.13
GLOBAL,ELCCHEXX02,S4D2,2042,0.13
GLOBAL,ELCCHEXX02,S4D2,2043,0.13
GLOBAL,ELCCHEXX02,S4D2,2044,0.13
GLOBAL,ELCCHEXX02,S4D2,2045,0.13
GLOBAL,ELCCHEXX02,S4D2,2046,0.13
GLOBAL,ELCCHEXX02,S4D2,2047,0.13
GLOBAL,ELCCHEXX02,S4D2,2048,0.13
GLOBAL,ELCCHEXX02,S4D2,2049,0.13
GLOBAL,ELCCHEXX02,S4D2,2050,0.13
GLOBAL,ELCDEUXX02,S4D2,2015,0.13
GLOBAL,ELCDEUXX02,S4D2,2016,0.13
GLOBAL,ELCDEUXX02,S4D2,2017,0.13
GLOBAL,ELCDEUXX02,S4D2,2018,0.13
GLOBAL,ELCDEUXX02,S4D2,2019,0.13
GLOBAL,ELCDEUXX02,S4D2,2020,0.13
GLOBAL,ELCDEUXX02,S4D2,2021,0.13
GLOBAL,ELCDEUXX02,S4D2,2022,0.13
GLOBAL,ELCDEUXX02,S4D2,2023,0.13
GLOBAL,ELCDEUXX02,S4D2,2024,0.13
GLOBAL,ELCDEUXX02,S4D2,2025,0.13
GLOBAL,ELCDEUXX02,S4D2,2026,0.13
GLOBAL,ELCDEUXX02,S4D2,2027,0.13
GLOBAL,ELCDEUXX02,S4D2,2028,0.13
GLOBAL,ELCDEUXX02,S4D2,2029,0.13
GLOBAL,ELCDEUXX02,S4D2,2030,0.13
GLOBAL,ELCDEUXX02,S4D2,2031,0.13
GLOBAL,ELCDEUXX02,S4D2,2032,0.13
GLOBAL,ELCDEUXX02,S4D2,2033,0.13
GLOBAL,ELCDEUXX02,S4D2,2034,0.13
GLOBAL,ELCDEUXX02,S4D2,2035,0.13
GLOBAL,ELCDEUXX02,S4D2,2036,0.13
GLOBAL,ELCDEUXX02,S4D2,2037,0.13
GLOBAL,ELCDEUXX02,S4D2,2038,0.13
GLOBAL,ELCDEUXX02,S4D2,2039,0.13
GLOBAL,ELCDEUXX02,S4D2,2040,0.13
GLOBAL,ELCDEUXX02,S4D2,2041,0.13
GLOBAL,ELCDEUXX02,S4D2,2042,0.13
GLOBAL,ELCDEUXX02,S4D2,2043,0.13
GLOBAL,ELCDEUXX02,S4D2,2044,0.13
GLOBAL,ELCDEUXX02,S4D2,2045,0.13
GLOBAL,ELCDEUXX02,S4D2,2046,0.13
GLOBAL,ELCDEUXX02,S4D2,2047,0.13
GLOBAL,ELCDEUXX02,S4D2,2048,0.13
GLOBAL,ELCDEUXX02,S4D2,2049,0.13
GLOBAL,ELCDEUXX02,S4D2,2050,0.13
GLOBAL,ELCESPXX02,S4D2,2015,0.13
GLOBAL,ELCESPXX02,S4D2,2016,0.13
GLOBAL,ELCESPXX02,S4D2,2017,0.13
GLOBAL,ELCESPXX02,S4D2,2018,0.13
GLOBAL,ELCESPXX02,S4D2,2019,0.13
GLOBAL,ELCESPXX02,S4D2,2020,0.13
GLOBAL,ELCESPXX02,S4D2,2021,0.13
GLOBAL,ELCESPXX02,S4D2,2022,0.13
GLOBAL,ELCESPXX02,S4D2,2023,0.13
GLOBAL,ELCESPXX02,S4D2,2024,0.13
GLOBAL,ELCESPXX02,S4D2,2025,0.13
GLOBAL,ELCESPXX02,S4D2,2026,0.13
GLOBAL,ELCESPXX02,S4D2,2027,0.13
GLOBAL,ELCESPXX02,S4D2,2028,0.13
GLOBAL,ELCESPXX02,S4D2,2029,0.13
GLOBAL,ELCESPXX02,S4D2,2030,0.13
GLOBAL,ELCESPXX02,S4D2,2031,0.13
GLOBAL,ELCESPXX02,S4D2,2032,0.13
GLOBAL,ELCESPXX02,S4D2,2033,0.13
GLOBAL,ELCESPXX02,S4D2,2034,0.13
GLOBAL,ELCESPXX02,S4D2,2035,0.13
GLOBAL,ELCESPXX02,S4D2,2036,0.13
GLOBAL,ELCESPXX02,S4D2,2037,0.13
GLOBAL,ELCESPXX02,S4D2,2038,0.13
GLOBAL,ELCESPXX02,S4D2,2039,0.13
GLOBAL,ELCESPXX02,S4D2,2040,0.13
GLOBAL,ELCESPXX02,S4D2,2041,0.13
GLOBAL,ELCESPXX02,S4D2,2042,0.13
GLOBAL,ELCESPXX02,S4D2,2043,0.13
GLOBAL,ELCESPXX02,S4D2,2044,0.13
GLOBAL,ELCESPXX02,S4D2,2045,0.13
GLOBAL,ELCESPXX02,S4D2,2046,0.13
GLOBAL,ELCESPXX02,S4D2,2047,0.13
GLOBAL,ELCESPXX02,S4D2,2048,0.13
GLOBAL,ELCESPXX02,S4D2,2049,0.13
GLOBAL,ELCESPXX02,S4D2,2050,0.13
GLOBAL,ELCFRAXX02,S4D2,2015,0.13
GLOBAL,ELCFRAXX02,S4D2,2016,0.13
GLOBAL,ELCFRAXX02,S4D2,2017,0.13
GLOBAL,ELCFRAXX02,S4D2,2018,0.13
GLOBAL,ELCFRAXX02,S4D2,2019,0.13
GLOBAL,ELCFRAXX02,S4D2,2020,0.13
GLOBAL,ELCFRAXX02,S4D2,2021,0.13
GLOBAL,ELCFRAXX02,S4D2,2022,0.13
GLOBAL,ELCFRAXX02,S4D2,2023,0.13
GLOBAL,ELCFRAXX02,S4D2,2024,0.13
GLOBAL,ELCFRAXX02,S4D2,2025,0.13
GLOBAL,ELCFRAXX02,S4D2,2026,0.13
GLOBAL,ELCFRAXX02,S4D2,2027,0.13
GLOBAL,ELCFRAXX02,S4D2,2028,0.13
GLOBAL,ELCFRAXX02,S4D2,2029,0.13
GLOBAL,ELCFRAXX02,S4D2,2030,0.13
GLOBAL,ELCFRAXX02,S4D2,2031,0.13
GLOBAL,ELCFRAXX02,S4D2,2032,0.13
GLOBAL,ELCFRAXX02,S4D2,2033,0.13
GLOBAL,ELCFRAXX02,S4D2,2034,0.13
GLOBAL,ELCFRAXX02,S4D2,2035,0.13
GLOBAL,ELCFRAXX02,S4D2,2036,0.13
GLOBAL,ELCFRAXX02,S4D2,2037,0.13
GLOBAL,ELCFRAXX02,S4D2,2038,0.13
GLOBAL,ELCFRAXX02,S4D2,2039,0.13
GLOBAL,ELCFRAXX02,S4D2,2040,0.13
GLOBAL,ELCFRAXX02,S4D2,2041,0.13
GLOBAL,ELCFRAXX02,S4D2,2042,0.13
GLOBAL,ELCFRAXX02,S4D2,2043,0.13
GLOBAL,ELCFRAXX02,S4D2,2044,0.13
GLOBAL,ELCFRAXX02,S4D2,2045,0.13
GLOBAL,ELCFRAXX02,S4D2,2046,0.13
GLOBAL,ELCFRAXX02,S4D2,2047,0.13
GLOBAL,ELCFRAXX02,S4D2,2048,0.13
GLOBAL,ELCFRAXX02,S4D2,2049,0.13
GLOBAL,ELCFRAXX02,S4D2,2050,0.13
GLOBAL,ELCITAXX02,S4D2,2015,0.14
GLOBAL,ELCITAXX02,S4D2,2016,0.14
GLOBAL,ELCITAXX02,S4D2,2017,0.14
GLOBAL,ELCITAXX02,S4D2,2018,0.14
GLOBAL,ELCITAXX02,S4D2,2019,0.14
GLOBAL,ELCITAXX02,S4D2,2020,0.14
GLOBAL,ELCITAXX02,S4D2,2021,0.14
GLOBAL,ELCITAXX02,S4D2,2022,0.14
GLOBAL,ELCITAXX02,S4D2,2023,0.14
GLOBAL,ELCITAXX02,S4D2,2024,0.14
GLOBAL,ELCITAXX02,S4D2,2025,0.14
GLOBAL,ELCITAXX02,S4D2,2026,0.14
GLOBAL,ELCITAXX02,S4D2,2027,0.14
GLOBAL,ELCITAXX02,S4D2,2028,0.14
GLOBAL,ELCITAXX02,S4D2,2029,0.14
GLOBAL,ELCITAXX02,S4D2,2030,0.14
GLOBAL,ELCITAXX02,S4D2,2031,0.14
GLOBAL,ELCITAXX02,S4D2,2032,0.14
GLOBAL,ELCITAXX02,S4D2,2033,0.14
GLOBAL,ELCITAXX02,S4D2,2034,0.14
GLOBAL,ELCITAXX02,S4D2,2035,0.14
GLOBAL,ELCITAXX02,S4D2,2036,0.14
GLOBAL,ELCITAXX02,S4D2,2037,0.14
GLOBAL,ELCITAXX02,S4D2,2038,0.14
GLOBAL,ELCITAXX02,S4D2,2039,0.14
GLOBAL,ELCITAXX02,S4D2,2040,0.14
GLOBAL,ELCITAXX02,S4D2,2041,0.14
GLOBAL,ELCITAXX02,S4D2,2042,0.14
GLOBAL,ELCITAXX02,S4D2,2043,0.14
GLOBAL,ELCITAXX02,S4D2,2044,0.14
GLOBAL,ELCITAXX02,S4D2,2045,0.14
GLOBAL,ELCITAXX02,S4D2,2046,0.14
GLOBAL,ELCITAXX02,S4D2,2047,0.14
GLOBAL,ELCITAXX02,S4D2,2048,0.14
GLOBAL,ELCITAXX02,S4D2,2049,0.14
GLOBAL,ELCITAXX02,S4D2,2050,0.14
GLOBAL,ELCLUXXX02,S4D2,2015,0.13
GLOBAL,ELCLUXXX02,S4D2,2016,0.13
GLOBAL,ELCLUXXX02,S4D2,2017,0.13
GLOBAL,ELCLUXXX02,S4D2,2018,0.13
GLOBAL,ELCLUXXX02,S4D2,2019,0.13
GLOBAL,ELCLUXXX02,S4D2,2020,0.13
GLOBAL,ELCLUXXX02,S4D2,2021,0.13
GLOBAL,ELCLUXXX02,S4D2,2022,0.13
GLOBAL,ELCLUXXX02,S4D2,2023,0.13
GLOBAL,ELCLUXXX02,S4D2,2024,0.13
GLOBAL,ELCLUXXX02,S4D2,2025,0.13
GLOBAL,ELCLUXXX02,S4D2,2026,0.13
GLOBAL,ELCLUXXX02,S4D2,2027,0.13
GLOBAL,ELCLUXXX02,S4D2,2028,0.13
GLOBAL,ELCLUXXX02,S4D2,2029,0.13
GLOBAL,ELCLUXXX02,S4D2,2030,0.13
GLOBAL,ELCLUXXX02,S4D2,2031,0.13
GLOBAL,ELCLUXXX02,S4D2,2032,0.13
GLOBAL,ELCLUXXX02,S4D2,2033,0.13
GLOBAL,ELCLUXXX02,S4D2,2034,0.13
GLOBAL,ELCLUXXX02,S4D2,2035,0.13
GLOBAL,ELCLUXXX02,S4D2,2036,0.13
GLOBAL,ELCLUXXX02,S4D2,2037,0.13
GLOBAL,ELCLUXXX02,S4D2,2038,0.13
GLOBAL,ELCLUXXX02,S4D2,2039,0.13
GLOBAL,ELCLUXXX02,S4D2,2040,0.13
GLOBAL,ELCLUXXX02,S4D2,2041,0.13
GLOBAL,ELCLUXXX02,S4D2,2042,0.13
GLOBAL,ELCLUXXX02,S4D2,2043,0.13
GLOBAL,ELCLUXXX02,S4D2,2044,0.13
GLOBAL,ELCLUXXX02,S4D2,2045,0.13
GLOBAL,ELCLUXXX02,S4D2,2046,0.13
GLOBAL,ELCLUXXX02,S4D2,2047,0.13
GLOBAL,ELCLUXXX02,S4D2,2048,0.13
GLOBAL,ELCLUXXX02,S4D2,2049,0.13
GLOBAL,ELCLUXXX02,S4D2,2050,0.13
GLOBAL,ELCNLDXX02,S4D2,2015,0.14
GLOBAL,ELCNLDXX02,S4D2,2016,0.14
GLOBAL,ELCNLDXX02,S4D2,2017,0.14
GLOBAL,ELCNLDXX02,S4D2,2018,0.14
GLOBAL,ELCNLDXX02,S4D2,2019,0.14
GLOBAL,ELCNLDXX02,S4D2,2020,0.14
GLOBAL,ELCNLDXX02,S4D2,2021,0.14
GLOBAL,ELCNLDXX02,S4D2,2022,0.14
GLOBAL,ELCNLDXX02,S4D2,2023,0.14
GLOBAL,ELCNLDXX02,S4D2,2024,0.14
GLOBAL,ELCNLDXX02,S4D2,2025,0.14
GLOBAL,ELCNLDXX02,S4D2,2026,0.14
GLOBAL,ELCNLDXX02,S4D2,2027,0.14
GLOBAL,ELCNLDXX02,S4D2,2028,0.14
GLOBAL,ELCNLDXX02,S4D2,2029,0.14
GLOBAL,ELCNLDXX02,S4D2,2030,0.14
GLOBAL,ELCNLDXX02,S4D2,2031,0.14
GLOBAL,ELCNLDXX02,S4D2,2032,0.14
GLOBAL,ELCNLDXX02,S4D2,2033,0.14
GLOBAL,ELCNLDXX02,S4D2,2034,0.14
GLOBAL,ELCNLDXX02,S4D2,2035,0.14
GLOBAL,ELCNLDXX02,S4D2,2036,0.14
GLOBAL,ELCNLDXX02,S4D2,2037,0.14
GLOBAL,ELCNLDXX02,S4D2,2038,0.14
GLOBAL,ELCNLDXX02,S4D2,2039,0.14
GLOBAL,ELCNLDXX02,S4D2,2040,0.14
GLOBAL,ELCNLDXX02,S4D2,2041,0.14
GLOBAL,ELCNLDXX02,S4D2,2042,0.14
GLOBAL,ELCNLDXX02,S4D2,2043,0.14
GLOBAL,ELCNLDXX02,S4D2,2044,0.14
GLOBAL,ELCNLDXX02,S4D2,2045,0.14
GLOBAL,ELCNLDXX02,S4D2,2046,0.14
GLOBAL,ELCNLDXX02,S4D2,2047,0.14
GLOBAL,ELCNLDXX02,S4D2,2048,0.14
GLOBAL,ELCNLDXX02,S4D2,2049,0.14
GLOBAL,ELCNLDXX02,S4D2,2050,0.14
GLOBAL,ELCPRTXX02,S4D2,2015,0.13
GLOBAL,ELCPRTXX02,S4D2,2016,0.13
GLOBAL,ELCPRTXX02,S4D2,2017,0.13
GLOBAL,ELCPRTXX02,S4D2,2018,0.13
GLOBAL,ELCPRTXX02,S4D2,2019,0.13
GLOBAL,ELCPRTXX02,S4D2,2020,0.13
GLOBAL,ELCPRTXX02,S4D2,2021,0.13
GLOBAL,ELCPRTXX02,S4D2,2022,0.13
GLOBAL,ELCPRTXX02,S4D2,2023,0.13
GLOBAL,ELCPRTXX02,S4D2,2024,0.13
GLOBAL,ELCPRTXX02,S4D2,2025,0.13
GLOBAL,ELCPRTXX02,S4D2,2026,0.13
GLOBAL,ELCPRTXX02,S4D2,2027,0.13
GLOBAL,ELCPRTXX02,S4D2,2028,0.13
GLOBAL,ELCPRTXX02,S4D2,2029,0.13
GLOBAL,ELCPRTXX02,S4D2,2030,0.13
GLOBAL,ELCPRTXX02,S4D2,2031,0.13
GLOBAL,ELCPRTXX02,S4D2,2032,0.13
GLOBAL,ELCPRTXX02,S4D2,2033,0.13
GLOBAL,ELCPRTXX02,S4D2,2034,0.13
GLOBAL,ELCPRTXX02,S4D2,2035,0.13
GLOBAL,ELCPRTXX02,S4D2,2036,0.13
GLOBAL,ELCPRTXX02,S4D2,2037,0.13
GLOBAL,ELCPRTXX02,S4D2,2038,0.13
GLOBAL,ELCPRTXX02,S4D2,2039,0.13
GLOBAL,ELCPRTXX02,S4D2,2040,0.13
GLOBAL,ELCPRTXX02,S4D2,2041,0.13
GLOBAL,ELCPRTXX02,S4D2,2042,0.13
GLOBAL,ELCPRTXX02,S4D2,2043,0.13
GLOBAL,ELCPRTXX02,S4D2,2044,0.13
GLOBAL,ELCPRTXX02,S4D2,2045,0.13
GLOBAL,ELCPRTXX02,S4D2,2046,0.13
GLOBAL,ELCPRTXX02,S4D2,2047,0.13
GLOBAL,ELCPRTXX02,S4D2,2048,0.13
GLOBAL,ELCPRTXX02,S4D2,2049,0.13
GLOBAL,ELCPRTXX02,S4D2,2050,0.13
